# CO2 cross sections for the Kato et al. [1999] correlated k-technique
#
# Columns:
#  1  band number
#  2  number of quadrature points
#  3  cross section [cm2] (-1 if to be read from file)

 1  1  0.0000
 2  1  0.0000
 3  1  0.0000
 4  1  0.0000
 5  1  0.0000
 6  1  0.0000
 7  1  0.0000
 8  1  0.0000
 9  1  0.0000
10  1  0.0000
11  1  0.0000
12  1  0.0000
13  1  0.0000
14  1  0.0000
15  1  0.0000
16  1  0.0000
17  1  0.0000
18  1  0.0000
19  1  0.0000
20  1  0.0000
21  1  0.0000
22  1  0.0000
23  1  0.0000
24  1  0.0000
25  1  0.0000
26  1  0.0000
27  1  0.0000
28  1  0.0000
29  1  0.0000
30  1  0.0000
31  1  0.0000
32  1  0.0000
