#Temperature dependence of ozone cross-section
# Reference      : Daumont et al., J.Atmos.Chem.15, 145(1992)
# Source         : Roeth et al., Forschungszentrum Juelich JUE-3340 (1997)
# Comments       : 400-850nm wavelength data are taken from
# Comments       : WMO (1986), 'Atmospheric Ozone 1985', WMO Report No. 16.
# Orignal data temperatures  228K    243K    298K
# Below 195nm, temperature-independent data from 
#  M. Ackerman, "UV-solar radiation related to mesospheric processes,"
#  in: Mesospheric Models and Related Experiments, edited by G. Fiocco
#  (D. Reidel Publishing Company, Dordrecht, 1971), pp. 149-159. 
# are used.
#
#
# Ozone cross-section SIGMA = (C0 + C1*(T-TO) + C2*(T-TO)**2) * 1.E-20 cm^2
# where T0 = 273.13 and T is in Kelvin
#
# wavelength  
# (air nm)         C0               C1(T)            C2(T^2)
   222.530      2.29418e+02      3.78178e-03      2.08653e-03
   222.540      2.29546e+02      4.28557e-03      2.18167e-03
   222.550      2.29710e+02      6.74571e-03      2.30288e-03
   222.560      2.29846e+02      8.70089e-03      2.32880e-03
   222.570      2.29809e+02      1.55846e-02      2.59761e-03
   222.580      2.30109e+02      1.55814e-02      2.59738e-03
   222.590      2.30344e+02      1.75367e-02      2.62337e-03
   222.600      2.30544e+02      1.75390e-02      2.62347e-03
   222.610      2.30916e+02      1.70324e-02      2.52813e-03
   222.620      2.31044e+02      1.75361e-02      2.62333e-03
   222.630      2.31416e+02      1.70330e-02      2.52818e-03
   222.640      2.31651e+02      1.89887e-02      2.55413e-03
   222.650      2.32093e+02      2.23973e-02      2.51097e-03
   222.660      2.32151e+02      1.89917e-02      2.55433e-03
   222.670      2.32280e+02      1.50784e-02      2.50228e-03
   222.680      2.32515e+02      1.70347e-02      2.52825e-03
   222.690      2.32615e+02      2.14505e-02      2.67545e-03
   222.700      2.32708e+02      1.99965e-02      2.74451e-03
   222.710      2.33115e+02      2.14516e-02      2.67546e-03
   222.720      2.33208e+02      1.99980e-02      2.74460e-03
   222.730      2.33437e+02      1.60867e-02      2.69270e-03
   222.740      2.33638e+02      1.60852e-02      2.69259e-03
   222.750      2.33873e+02      1.80396e-02      2.71848e-03
   222.760      2.34209e+02      1.55800e-02      2.59732e-03
   222.770      2.34409e+02      1.55812e-02      2.59744e-03
   222.780      2.34573e+02      1.80440e-02      2.71875e-03
   222.790      2.34701e+02      1.85521e-02      2.81418e-03
   222.800      2.34830e+02      1.90530e-02      2.90914e-03
   222.810      2.35131e+02      1.46374e-02      2.76204e-03
   222.820      2.35259e+02      1.51391e-02      2.85716e-03
   222.830      2.35459e+02      1.51402e-02      2.85715e-03
   222.840      2.35831e+02      1.46349e-02      2.76192e-03
   222.850      2.36237e+02      1.60861e-02      2.69266e-03
   222.860      2.36437e+02      2.05033e-02      2.83985e-03
   222.870      2.36666e+02      2.10052e-02      2.93492e-03
   222.880      2.36658e+02      2.39720e-02      3.15148e-03
   222.890      2.36929e+02      2.34715e-02      3.05649e-03
   222.900      2.36994e+02      2.59275e-02      3.17743e-03
   222.910      2.37193e+02      2.59338e-02      3.17780e-03
   222.920      2.37429e+02      2.34686e-02      3.05635e-03
   222.930      2.37765e+02      2.10100e-02      2.93522e-03
   222.940      2.37859e+02      1.95558e-02      3.00435e-03
   222.950      2.37987e+02      2.00640e-02      3.09972e-03
   222.960      2.38287e+02      2.00607e-02      3.09954e-03
   222.970      2.38558e+02      2.39728e-02      3.15157e-03
   222.980      2.38651e+02      2.25222e-02      3.22082e-03
   222.990      2.38923e+02      2.20165e-02      3.12551e-03
   223.000      2.39265e+02      2.54238e-02      3.08225e-03
   223.010      2.39636e+02      2.49172e-02      2.98690e-03
   223.020      2.39978e+02      2.83245e-02      2.94364e-03
   223.030      2.40108e+02      2.44131e-02      2.89167e-03
   223.040      2.40543e+02      2.19570e-02      2.77077e-03
   223.050      2.40637e+02      2.05055e-02      2.83999e-03
   223.060      2.40729e+02      2.34690e-02      3.05631e-03
   223.070      2.40929e+02      2.34689e-02      3.05638e-03
   223.080      2.41165e+02      2.54228e-02      3.08219e-03
   223.090      2.41300e+02      3.17956e-02      3.25537e-03
   223.100      2.41606e+02      3.32485e-02      3.18622e-03
   223.110      2.42013e+02      3.46953e-02      3.11673e-03
   223.120      2.42142e+02      3.52034e-02      3.21216e-03
   223.130      2.42342e+02      3.51999e-02      3.21197e-03
   223.140      2.42577e+02      3.71588e-02      3.23809e-03
   223.150      2.42605e+02      4.20823e-02      3.48069e-03
   223.160      2.42834e+02      4.25843e-02      3.57576e-03
   223.170      2.43098e+02      4.06296e-02      3.54982e-03
   223.180      2.43262e+02      4.30918e-02      3.67112e-03
   223.190      2.43462e+02      4.30886e-02      3.67095e-03
   223.200      2.43591e+02      4.35939e-02      3.76621e-03
   223.210      2.43791e+02      4.35943e-02      3.76623e-03
   223.220      2.44192e+02      3.47629e-02      3.47194e-03
   223.230      2.44422e+02      3.08497e-02      3.41990e-03
   223.240      2.44692e+02      3.47609e-02      3.47183e-03
   223.250      2.44714e+02      3.38161e-02      3.63641e-03
   223.260      2.44949e+02      3.57748e-02      3.66259e-03
   223.270      2.45120e+02      3.96859e-02      3.71450e-03
   223.280      2.45284e+02      4.21417e-02      3.83543e-03
   223.290      2.45692e+02      3.91782e-02      3.61907e-03
   223.300      2.45992e+02      3.91774e-02      3.61905e-03
   223.310      2.46392e+02      3.47624e-02      3.47193e-03
   223.320      2.46627e+02      3.67193e-02      3.49797e-03
   223.330      2.46650e+02      3.13544e-02      3.51513e-03
   223.340      2.46814e+02      3.38164e-02      3.63648e-03
   223.350      2.47079e+02      3.18602e-02      3.61043e-03
   223.360      2.47314e+02      3.82322e-02      3.78358e-03
   223.370      2.47513e+02      3.82340e-02      3.78372e-03
   223.380      2.47714e+02      3.82315e-02      3.78358e-03
   223.390      2.47985e+02      3.77276e-02      3.68839e-03
   223.400      2.48220e+02      3.96840e-02      3.71436e-03
   223.410      2.48420e+02      3.96833e-02      3.71435e-03
   223.420      2.48756e+02      4.16389e-02      3.74029e-03
   223.430      2.49091e+02      4.35944e-02      3.76623e-03
   223.440      2.49356e+02      4.16386e-02      3.74031e-03
   223.450      2.49898e+02      4.06274e-02      3.54970e-03
   223.460      2.50027e+02      4.11346e-02      3.64509e-03
   223.470      2.50192e+02      3.91791e-02      3.61912e-03
   223.480      2.50528e+02      3.67185e-02      3.49792e-03
   223.490      2.50627e+02      4.11334e-02      3.64502e-03
   223.500      2.50826e+02      4.55499e-02      3.79219e-03
   223.510      2.50954e+02      5.04728e-02      4.03471e-03
   223.520      2.51190e+02      5.24272e-02      4.06060e-03
   223.530      2.51561e+02      5.19244e-02      3.96547e-03
   223.540      2.51554e+02      5.48887e-02      4.18188e-03
   223.550      2.51890e+02      5.24266e-02      4.06056e-03
   223.560      2.51989e+02      5.68474e-02      4.20806e-03
   223.570      2.52396e+02      5.82962e-02      4.13864e-03
   223.580      2.52560e+02      5.63417e-02      4.11271e-03
   223.590      2.52896e+02      5.38791e-02      3.99143e-03
   223.600      2.53232e+02      5.14165e-02      3.87003e-03
   223.610      2.53432e+02      5.14184e-02      3.87017e-03
   223.620      2.53874e+02      5.48245e-02      3.82687e-03
   223.630      2.53902e+02      5.97456e-02      4.06931e-03
   223.640      2.54031e+02      6.02500e-02      4.16447e-03
   223.650      2.54402e+02      5.97456e-02      4.06928e-03
   223.660      2.54703e+02      5.97459e-02      4.06925e-03
   223.670      2.54938e+02      6.17012e-02      4.09523e-03
   223.680      2.55066e+02      6.22074e-02      4.19053e-03
   223.690      2.55367e+02      5.77884e-02      4.04323e-03
   223.700      2.55667e+02      5.77895e-02      4.04329e-03
   223.710      2.56003e+02      5.53299e-02      3.92212e-03
   223.720      2.56132e+02      5.58337e-02      4.01726e-03
   223.730      2.56439e+02      5.72830e-02      3.94798e-03
   223.740      2.56609e+02      6.11967e-02      3.99999e-03
   223.750      2.56881e+02      6.06918e-02      3.90477e-03
   223.760      2.57009e+02      6.11974e-02      4.00005e-03
   223.770      2.57416e+02      6.26492e-02      3.93085e-03
   223.780      2.57752e+02      6.01899e-02      3.80971e-03
   223.790      2.58045e+02      5.87369e-02      3.87882e-03
   223.800      2.58138e+02      6.17009e-02      4.09522e-03
   223.810      2.58337e+02      6.61171e-02      4.24237e-03
   223.820      2.58845e+02      6.31509e-02      4.02586e-03
   223.830      2.58938e+02      6.16995e-02      4.09516e-03
   223.840      2.59238e+02      6.16992e-02      4.09510e-03
   223.850      2.59544e+02      6.31550e-02      4.02613e-03
   223.860      2.59845e+02      5.87357e-02      3.87875e-03
   223.870      2.60145e+02      5.87372e-02      3.87883e-03
   223.880      2.60416e+02      6.26465e-02      3.93068e-03
   223.890      2.60681e+02      6.06908e-02      3.90470e-03
   223.900      2.61017e+02      5.82292e-02      3.78346e-03
   223.910      2.61109e+02      6.11991e-02      4.00015e-03
   223.920      2.61209e+02      6.56124e-02      4.14720e-03
   223.930      2.61373e+02      6.80727e-02      4.26835e-03
   223.940      2.61572e+02      7.24910e-02      4.41566e-03
   223.950      2.61872e+02      7.24875e-02      4.41541e-03
   223.960      2.62107e+02      7.88627e-02      4.58876e-03
   223.970      2.62306e+02      8.32800e-02      4.73600e-03
   223.980      2.62541e+02      8.52400e-02      4.76224e-03
   223.990      2.62705e+02      8.76983e-02      4.88332e-03
   224.000      2.62941e+02      8.96527e-02      4.90921e-03
   224.010      2.63069e+02      9.01570e-02      5.00442e-03
   224.020      2.63198e+02      9.06641e-02      5.09981e-03
   224.030      2.63569e+02      9.01560e-02      5.00436e-03
   224.040      2.63705e+02      9.21097e-02      5.03016e-03
   224.050      2.63976e+02      9.16076e-02      4.93511e-03
   224.060      2.64548e+02      8.66873e-02      4.69273e-03
   224.070      2.64883e+02      8.86418e-02      4.71863e-03
   224.080      2.64976e+02      9.16047e-02      4.93494e-03
   224.090      2.64962e+02      9.31222e-02      5.22086e-03
   224.100      2.65298e+02      9.06608e-02      5.09956e-03
   224.110      2.65426e+02      9.11682e-02      5.19497e-03
   224.120      2.65697e+02      9.50746e-02      5.24664e-03
   224.130      2.66033e+02      9.26174e-02      5.12558e-03
   224.140      2.66399e+02      8.62438e-02      4.95239e-03
   224.150      2.66735e+02      8.37817e-02      4.83107e-03
   224.160      2.66863e+02      8.87071e-02      5.07374e-03
   224.170      2.67441e+02      8.52345e-02      4.76188e-03
   224.180      2.67677e+02      8.71888e-02      4.78777e-03
   224.190      2.67669e+02      9.01575e-02      5.00441e-03
   224.200      2.68005e+02      9.21118e-02      5.03029e-03
   224.210      2.68234e+02      8.82004e-02      4.97840e-03
   224.220      2.68399e+02      8.62459e-02      4.95246e-03
   224.230      2.68634e+02      8.82012e-02      4.97845e-03
   224.240      2.68863e+02      8.42886e-02      4.92644e-03
   224.250      2.69271e+02      8.13188e-02      4.70972e-03
   224.260      2.69370e+02      8.57394e-02      4.85717e-03
   224.270      2.69813e+02      8.47289e-02      4.66664e-03
   224.280      2.70042e+02      8.08143e-02      4.61449e-03
   224.290      2.70271e+02      7.69071e-02      4.56280e-03
   224.300      2.70506e+02      7.88653e-02      4.58891e-03
   224.310      2.70635e+02      7.93686e-02      4.68408e-03
   224.320      2.70764e+02      7.98744e-02      4.77941e-03
   224.330      2.71035e+02      7.93666e-02      4.68390e-03
   224.340      2.71134e+02      8.82019e-02      4.97850e-03
   224.350      2.71470e+02      8.57394e-02      4.85716e-03
   224.360      2.71569e+02      9.01572e-02      5.00443e-03
   224.370      2.71905e+02      9.21118e-02      5.03034e-03
   224.380      2.72205e+02      9.21080e-02      5.03009e-03
   224.390      2.72297e+02      9.50770e-02      5.24680e-03
   224.400      2.72526e+02      9.55848e-02      5.34216e-03
   224.410      2.72761e+02      9.75372e-02      5.36798e-03
   224.420      2.73061e+02      1.01956e-01      5.51529e-03
   224.430      2.73403e+02      1.00944e-01      5.32464e-03
   224.440      2.73533e+02      9.70323e-02      5.27273e-03
   224.450      2.73969e+02      9.45709e-02      5.15150e-03
   224.460      2.74305e+02      9.21118e-02      5.03030e-03
   224.470      2.74611e+02      9.35648e-02      4.96115e-03
   224.480      2.74948e+02      9.10999e-02      4.83966e-03
   224.490      2.75076e+02      9.16078e-02      4.93514e-03
   224.500      2.75376e+02      9.60223e-02      5.08217e-03
   224.510      2.75539e+02      9.84849e-02      5.20354e-03
   224.520      2.75532e+02      1.01448e-01      5.41985e-03
   224.530      2.75761e+02      1.01953e-01      5.51510e-03
   224.540      2.76031e+02      1.05867e-01      5.56718e-03
   224.550      2.76303e+02      1.05360e-01      5.47183e-03
   224.560      2.76503e+02      1.05364e-01      5.47207e-03
   224.570      2.76910e+02      1.06811e-01      5.40257e-03
   224.580      2.77316e+02      1.08262e-01      5.33329e-03
   224.590      2.77617e+02      1.03850e-01      5.18639e-03
   224.600      2.77681e+02      1.06311e-01      5.30755e-03
   224.610      2.77839e+02      1.02905e-01      5.35090e-03
   224.620      2.77967e+02      1.03406e-01      5.44595e-03
   224.630      2.78268e+02      9.89901e-02      5.29882e-03
   224.640      2.78367e+02      1.07821e-01      5.59305e-03
   224.650      2.78459e+02      1.10788e-01      5.80966e-03
   224.660      2.78624e+02      1.13245e-01      5.93060e-03
   224.670      2.78929e+02      1.19117e-01      6.00878e-03
   224.680      2.78887e+02      1.20125e-01      6.19917e-03
   224.690      2.79258e+02      1.19620e-01      6.10389e-03
   224.700      2.79529e+02      1.23528e-01      6.15564e-03
   224.710      2.79865e+02      1.21072e-01      6.03472e-03
   224.720      2.79958e+02      1.19619e-01      6.10383e-03
   224.730      2.80223e+02      1.17662e-01      6.07783e-03
   224.740      2.80630e+02      1.14700e-01      5.86152e-03
   224.750      2.80830e+02      1.14697e-01      5.86141e-03
   224.760      2.80994e+02      1.17158e-01      5.98262e-03
   224.770      2.81093e+02      1.25992e-01      6.27702e-03
   224.780      2.81357e+02      1.28450e-01      6.39810e-03
   224.790      2.81556e+02      1.32868e-01      6.54540e-03
   224.800      2.81921e+02      1.26498e-01      6.37233e-03
   224.810      2.82085e+02      1.28959e-01      6.49359e-03
   224.820      2.82628e+02      1.27948e-01      6.30305e-03
   224.830      2.82900e+02      1.27442e-01      6.20771e-03
   224.840      2.83093e+02      1.25992e-01      6.27706e-03
   224.850      2.83221e+02      1.26497e-01      6.37233e-03
   224.860      2.83451e+02      1.22586e-01      6.32044e-03
   224.870      2.83579e+02      1.23090e-01      6.41559e-03
   224.880      2.83708e+02      1.23597e-01      6.51095e-03
   224.890      2.83908e+02      1.23593e-01      6.51076e-03
   224.900      2.84001e+02      1.22146e-01      6.58029e-03
   224.910      2.84267e+02      1.15770e-01      6.40680e-03
   224.920      2.84667e+02      1.11354e-01      6.25971e-03
   224.930      2.84867e+02      1.15774e-01      6.40713e-03
   224.940      2.85237e+02      1.19685e-01      6.45899e-03
   224.950      2.85573e+02      1.21642e-01      6.48503e-03
   224.960      2.85844e+02      1.25549e-01      6.53674e-03
   224.970      2.86114e+02      1.29463e-01      6.58876e-03
   224.980      2.86320e+02      1.35330e-01      6.66670e-03
   224.990      2.86407e+02      1.32427e-01      6.80512e-03
   225.000      2.86849e+02      1.31420e-01      6.61484e-03
   225.010      2.87014e+02      1.33879e-01      6.73595e-03
   225.020      2.87385e+02      1.33375e-01      6.64081e-03
   225.030      2.87585e+02      1.33374e-01      6.64078e-03
   225.040      2.87820e+02      1.35330e-01      6.66673e-03
   225.050      2.88120e+02      1.35332e-01      6.66680e-03
   225.060      2.88491e+02      1.39238e-01      6.71844e-03
   225.070      2.88791e+02      1.39241e-01      6.71861e-03
   225.080      2.89162e+02      1.38737e-01      6.62337e-03
   225.090      2.89426e+02      1.41200e-01      6.74477e-03
   225.100      2.89827e+02      1.36777e-01      6.59721e-03
   225.110      2.90199e+02      1.31860e-01      6.35507e-03
   225.120      2.90400e+02      1.27441e-01      6.20770e-03
   225.130      2.90629e+02      1.23531e-01      6.15585e-03
   225.140      2.90965e+02      1.21070e-01      6.03457e-03
   225.150      2.91229e+02      1.19116e-01      6.00876e-03
   225.160      2.91316e+02      1.16210e-01      6.14705e-03
   225.170      2.91545e+02      1.16714e-01      6.24224e-03
   225.180      2.91845e+02      1.12303e-01      6.09540e-03
   225.190      2.92046e+02      1.12298e-01      6.09509e-03
   225.200      2.92452e+02      1.13758e-01      6.02632e-03
   225.210      2.92645e+02      1.12302e-01      6.09528e-03
   225.220      2.92839e+02      1.10850e-01      6.16447e-03
   225.230      2.92996e+02      1.07444e-01      6.20790e-03
   225.240      2.93054e+02      1.04040e-01      6.25135e-03
   225.250      2.93261e+02      1.09902e-01      6.32890e-03
   225.260      2.93461e+02      1.05488e-01      6.18188e-03
   225.270      2.93797e+02      1.03026e-01      6.06057e-03
   225.280      2.94334e+02      9.17344e-02      5.64516e-03
   225.290      2.94664e+02      8.34076e-02      5.44610e-03
   225.300      2.94823e+02      7.55846e-02      5.34220e-03
   225.310      2.95124e+02      7.11619e-02      5.19464e-03
   225.320      2.95324e+02      7.11661e-02      5.19488e-03
   225.330      2.95487e+02      7.36282e-02      5.31617e-03
   225.340      2.95724e+02      7.11661e-02      5.19489e-03
   225.350      2.96024e+02      7.11666e-02      5.19493e-03
   225.360      2.96087e+02      7.80424e-02      5.46325e-03
   225.370      2.96351e+02      8.05025e-02      5.58443e-03
   225.380      2.96480e+02      8.10058e-02      5.67960e-03
   225.390      2.96644e+02      8.34659e-02      5.80082e-03
   225.400      2.96903e+02      7.12276e-02      5.54970e-03
   225.410      2.97339e+02      6.87687e-02      5.42862e-03
   225.420      2.97640e+02      6.43506e-02      5.28136e-03
   225.430      2.98047e+02      6.13818e-02      5.06468e-03
   225.440      2.98348e+02      5.69697e-02      4.91777e-03
   225.450      2.98748e+02      5.25518e-02      4.77052e-03
   225.460      2.98948e+02      5.69689e-02      4.91772e-03
   225.470      2.99248e+02      5.69676e-02      4.91762e-03
   225.480      2.99511e+02      5.94329e-02      5.03915e-03
   225.490      2.99675e+02      6.63076e-02      5.30740e-03
   225.500      2.99732e+02      6.73177e-02      5.49794e-03
   225.510      3.00103e+02      7.12332e-02      5.55009e-03
   225.520      3.00302e+02      7.56424e-02      5.69686e-03
   225.530      3.00466e+02      7.81083e-02      5.81836e-03
   225.540      3.00595e+02      7.86088e-02      5.91336e-03
   225.550      3.00859e+02      7.66533e-02      5.88747e-03
   225.560      3.01125e+02      7.02817e-02      5.71428e-03
   225.570      3.01319e+02      6.44096e-02      5.63608e-03
   225.580      3.01684e+02      5.80436e-02      5.46332e-03
   225.590      3.01813e+02      5.85489e-02      5.55857e-03
   225.600      3.01699e+02      5.56499e-02      5.69728e-03
   225.610      3.01862e+02      6.25276e-02      5.96575e-03
   225.620      3.02270e+02      5.95568e-02      5.74899e-03
   225.630      3.02599e+02      5.56420e-02      5.69684e-03
   225.640      3.03035e+02      5.31849e-02      5.57579e-03
   225.650      3.03436e+02      4.87670e-02      5.42854e-03
   225.660      3.03944e+02      4.13885e-02      5.06510e-03
   225.670      3.04138e+02      3.55187e-02      4.98708e-03
   225.680      3.04474e+02      3.30545e-02      4.86563e-03
   225.690      3.04810e+02      3.05945e-02      4.74444e-03
   225.700      3.05010e+02      3.05987e-02      4.74468e-03
   225.710      3.05060e+02      3.01550e-02      5.00435e-03
   225.720      3.05153e+02      3.31239e-02      5.22100e-03
   225.730      3.05240e+02      3.02155e-02      5.35917e-03
   225.740      3.05504e+02      2.82642e-02      5.33348e-03
   225.750      3.05804e+02      2.82667e-02      5.33360e-03
   225.760      3.06075e+02      3.21770e-02      5.38543e-03
   225.770      3.06062e+02      2.48596e-02      5.37685e-03
   225.780      3.06114e+02      1.55845e-02      5.34221e-03
   225.790      3.06550e+02      1.31216e-02      5.22086e-03
   225.800      3.06814e+02      1.55811e-02      5.34199e-03
   225.810      3.07286e+02      1.50732e-02      5.24655e-03
   225.820      3.07556e+02      1.89922e-02      5.29896e-03
   225.830      3.07893e+02      1.21096e-02      5.03026e-03
   225.840      3.08093e+02      1.21119e-02      5.03037e-03
   225.850      3.08085e+02      1.50787e-02      5.24687e-03
   225.860      3.08244e+02      7.25658e-03      5.14308e-03
   225.870      3.08821e+02      1.26185e-02      5.12570e-03
   225.880      3.09187e+02      6.23982e-03      4.95215e-03
   225.890      3.09410e+02     -3.54001e-03      4.82229e-03
   225.900      3.09781e+02     -4.04212e-03      4.72718e-03
   225.910      3.10047e+02     -1.04151e-02      4.55396e-03
   225.920      3.09962e+02     -1.28091e-02      4.78797e-03
   225.930      3.10020e+02     -1.62147e-02      4.83132e-03
   225.940      3.10112e+02     -1.32506e-02      5.04772e-03
   225.950      3.10796e+02     -6.43476e-03      4.96123e-03
   225.960      3.11203e+02     -5.70497e-04      5.03895e-03
   225.970      3.11539e+02     -3.03242e-03      4.91768e-03
   225.980      3.11976e+02     -1.87394e-02      4.35507e-03
   225.990      3.12029e+02     -3.24342e-02      4.17304e-03
   226.000      3.12017e+02     -4.41623e-02      4.01758e-03
   226.010      3.12423e+02     -4.27117e-02      3.94829e-03
   226.020      3.12866e+02     -3.93119e-02      3.90462e-03
   226.030      3.13030e+02     -4.12664e-02      3.87869e-03
   226.040      3.13401e+02     -4.17667e-02      3.78371e-03
   226.050      3.13666e+02     -4.37230e-02      3.75772e-03
   226.060      3.14315e+02     -3.88639e-02      3.64519e-03
   226.070      3.14573e+02     -4.66869e-02      3.54137e-03
   226.080      3.15293e+02     -3.79171e-02      3.48074e-03
   226.090      3.15628e+02     -3.15499e-02      3.65360e-03
   226.100      3.15615e+02     -3.88691e-02      3.64488e-03
   226.110      3.15814e+02     -3.44531e-02      3.79210e-03
   226.120      3.15937e+02     -3.98126e-02      3.80960e-03
   226.130      3.16166e+02     -3.93079e-02      3.90477e-03
   226.140      3.16330e+02     -4.12654e-02      3.87873e-03
   226.150      3.16631e+02     -4.56807e-02      3.73164e-03
   226.160      3.16967e+02     -4.81426e-02      3.61038e-03
   226.170      3.17338e+02     -4.42302e-02      3.66236e-03
   226.180      3.17501e+02     -3.73523e-02      3.93077e-03
   226.190      3.17943e+02     -3.39457e-02      3.88743e-03
   226.200      3.18142e+02     -2.51101e-02      4.18198e-03
   226.210      3.18334e+02     -2.21478e-02      4.39831e-03
   226.220      3.18776e+02     -1.87412e-02      4.35497e-03
   226.230      3.19183e+02     -1.72913e-02      4.28564e-03
   226.240      3.19447e+02     -1.48272e-02      4.40708e-03
   226.250      3.19995e+02     -5.55086e-03      4.44175e-03
   226.260      3.20260e+02     -7.51014e-03      4.41564e-03
   226.270      3.20596e+02     -1.43859e-02      4.14733e-03
   226.280      3.20754e+02     -1.77932e-02      4.19062e-03
   226.290      3.21326e+02     -1.82980e-02      4.09531e-03
   226.300      3.22081e+02     -1.19880e-02      3.91355e-03
   226.310      3.22381e+02     -1.19855e-02      3.91367e-03
   226.320      3.22333e+02     -2.12666e-02      3.87872e-03
   226.330      3.22291e+02     -2.46685e-02      3.92228e-03
   226.340      3.22314e+02     -3.00319e-02      3.93956e-03
   226.350      3.22343e+02     -2.95328e-02      4.03445e-03
   226.360      3.22707e+02     -3.14879e-02      4.00851e-03
   226.370      3.22894e+02     -3.88069e-02      3.99982e-03
   226.380      3.23337e+02     -3.98149e-02      3.80944e-03
   226.390      3.23808e+02     -3.59005e-02      3.86157e-03
   226.400      3.23800e+02     -2.85208e-02      4.22508e-03
   226.410      3.24200e+02     -3.29376e-02      4.07782e-03
   226.420      3.24708e+02     -4.03190e-02      3.71426e-03
   226.430      3.24908e+02     -3.59029e-02      3.86141e-03
   226.440      3.25278e+02     -3.19925e-02      3.91331e-03
   226.450      3.25792e+02     -2.90867e-02      3.77495e-03
   226.460      3.26063e+02     -2.95904e-02      3.67985e-03
   226.470      3.26050e+02     -3.24988e-02      3.81795e-03
   226.480      3.25965e+02     -3.93074e-02      3.90486e-03
   226.490      3.26195e+02     -4.32187e-02      3.85296e-03
   226.500      3.26566e+02     -4.37239e-02      3.75768e-03
   226.510      3.26659e+02     -4.07560e-02      3.97430e-03
   226.520      3.26787e+02     -4.02498e-02      4.06959e-03
   226.530      3.27123e+02     -4.27148e-02      3.94815e-03
   226.540      3.27353e+02     -5.10436e-02      3.74894e-03
   226.550      3.27724e+02     -4.71332e-02      3.80084e-03
   226.560      3.27776e+02     -5.64082e-02      3.76614e-03
   226.570      3.28253e+02     -4.66301e-02      3.89597e-03
   226.580      3.28588e+02     -4.46725e-02      3.92211e-03
   226.590      3.28717e+02     -4.41674e-02      4.01731e-03
   226.600      3.28915e+02     -3.53336e-02      4.31172e-03
   226.610      3.29151e+02     -3.33793e-02      4.33761e-03
   226.620      3.29381e+02     -4.17051e-02      4.13862e-03
   226.630      3.29439e+02     -4.51126e-02      4.18190e-03
   226.640      3.29917e+02     -4.41678e-02      4.01729e-03
   226.650      3.30182e+02     -5.05407e-02      3.84408e-03
   226.660      3.30755e+02     -5.98759e-02      3.45461e-03
   226.670      3.30813e+02     -6.32864e-02      3.49766e-03
   226.680      3.30834e+02     -6.42261e-02      3.66259e-03
   226.690      3.31170e+02     -6.22746e-02      3.68827e-03
   226.700      3.31475e+02     -4.75713e-02      4.06075e-03
   226.710      3.31537e+02     -3.62779e-02      4.47634e-03
   226.720      3.31838e+02     -4.06970e-02      4.32904e-03
   226.730      3.32246e+02     -4.36638e-02      4.11244e-03
   226.740      3.32640e+02     -5.83610e-02      3.74042e-03
   226.750      3.33118e+02     -5.74111e-02      3.57605e-03
   226.760      3.33489e+02     -5.35056e-02      3.62765e-03
   226.770      3.33718e+02     -5.30000e-02      3.72297e-03
   226.780      3.33739e+02     -4.95294e-02      4.03468e-03
   226.790      3.33944e+02     -3.48261e-02      4.40709e-03
   226.800      3.34322e+02     -2.94696e-02      4.38944e-03
   226.810      3.34870e+02     -2.01903e-02      4.42434e-03
   226.820      3.35276e+02     -1.43239e-02      4.50218e-03
   226.830      3.35753e+02     -4.54583e-03      4.63202e-03
   226.840      3.36295e+02     -5.55169e-03      4.44173e-03
   226.850      3.36559e+02     -3.09335e-03      4.56288e-03
   226.860      3.36716e+02     -2.08114e-03      4.75351e-03
   226.870      3.37153e+02     -8.96348e-03      4.48477e-03
   226.880      3.37389e+02     -7.00529e-03      4.51088e-03
   226.890      3.37441e+02     -2.06929e-02      4.32922e-03
   226.900      3.37604e+02     -1.38181e-02      4.59746e-03
   226.910      3.37591e+02     -1.67179e-02      4.73614e-03
   226.920      3.37890e+02     -1.23018e-02      4.88337e-03
   226.930      3.38362e+02     -1.28125e-02      4.78775e-03
   226.940      3.38804e+02     -9.40587e-03      4.74441e-03
   226.950      3.39168e+02     -1.13613e-02      4.71858e-03
   226.960      3.39334e+02     -1.77330e-02      4.54532e-03
   226.970      3.39558e+02     -3.19256e-02      4.26846e-03
   226.980      3.40100e+02     -2.85226e-02      4.22491e-03
   226.990      3.40293e+02     -2.99674e-02      4.29465e-03
   227.000      3.40486e+02     -3.14257e-02      4.36349e-03
   227.010      3.40887e+02     -3.58375e-02      4.21654e-03
   227.020      3.41364e+02     -2.60612e-02      4.34624e-03
   227.030      3.41592e+02     -2.55531e-02      4.44174e-03
   227.040      3.41821e+02     -2.50523e-02      4.53669e-03
   227.050      3.42228e+02     -2.36035e-02      4.46727e-03
   227.060      3.42320e+02     -2.06338e-02      4.68403e-03
   227.070      3.42620e+02     -2.06301e-02      4.68424e-03
   227.080      3.43021e+02     -2.50489e-02      4.53689e-03
   227.090      3.43179e+02     -3.28719e-02      4.43300e-03
   227.100      3.43540e+02     -5.39426e-02      3.88772e-03
   227.110      3.43869e+02     -5.78586e-02      3.83547e-03
   227.120      3.43956e+02     -6.51745e-02      3.82694e-03
   227.130      3.44013e+02     -6.41626e-02      4.01761e-03
   227.140      3.44141e+02     -5.48299e-02      4.40691e-03
   227.150      3.44440e+02     -5.04118e-02      4.55421e-03
   227.160      3.44776e+02     -4.84552e-02      4.58019e-03
